type,lease_type,negotiable,furnishing,parking,property_size,property_age,bathroom,facing,cup_board,floor,total_floor,water_supply,building_type,balconies,AC,CLUB,CPA,FS,GP,GYM,HK,INTERCOM,INTERNET,LIFT,PARK,PB,POOL,RWH,SC,SECURITY,SERVANT,STP,VP,deposit,rent
BHK3,FAMILY,0,SEMI_FURNISHED,BOTH,1570,8,3,E,5,1,4,CORP_BORE,AP,3,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,100000,27000
BHK2,FAMILY,1,FULLY_FURNISHED,BOTH,1000,25,2,S,2,0,2,CORPORATION,IF,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,100000,13500
BHK2,FAMILY,1,SEMI_FURNISHED,TWO_WHEELER,650,3,2,N,1,2,2,CORPORATION,AP,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,100000,12000
BHK2,FAMILY,1,SEMI_FURNISHED,BOTH,1200,27,1,W,2,2,2,CORPORATION,IF,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,75000,19000
BHK2,FAMILY,1,SEMI_FURNISHED,BOTH,1240,5,2,E,6,1,3,CORP_BORE,AP,2,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,200000,28000
RK1,ANYONE,1,SEMI_FURNISHED,TWO_WHEELER,250,4,1,N,1,3,3,BOREWELL,IF,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100000,10000
BHK2,ANYONE,1,SEMI_FURNISHED,TWO_WHEELER,900,3,1,E,1,0,1,CORPORATION,IF,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,50000,10000
BHK3,FAMILY,1,SEMI_FURNISHED,BOTH,1656,0,3,E,3,2,4,CORP_BORE,AP,2,0,1,1,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,200000,22000
BHK2,FAMILY,1,SEMI_FURNISHED,FOUR_WHEELER,1000,1,2,N,2,0,3,CORP_BORE,IF,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,70000,18000
BHK2,FAMILY,1,SEMI_FURNISHED,TWO_WHEELER,900,11,2,E,2,0,1,CORP_BORE,IF,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,140000,14000
BHK2,FAMILY,1,SEMI_FURNISHED,BOTH,1350,5,2,W,6,2,4,CORP_BORE,AP,1,0,1,1,1,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,150000,23000
BHK2,ANYONE,0,SEMI_FURNISHED,TWO_WHEELER,1100,1,2,E,3,3,5,CORPORATION,IF,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,100000,20000
BHK2,FAMILY,1,SEMI_FURNISHED,BOTH,960,0,2,NW,2,4,4,CORP_BORE,AP,2,0,1,1,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,150000,22000
BHK2,ANYONE,1,SEMI_FURNISHED,BOTH,1200,10,1,E,2,0,1,CORPORATION,IF,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,150000,18000
BHK2,FAMILY,1,SEMI_FURNISHED,BOTH,1400,5,2,N,4,0,4,CORPORATION,AP,2,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,100000,18500
BHK3,ANYONE,1,SEMI_FURNISHED,BOTH,1400,0,3,E,3,4,5,CORP_BORE,AP,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,240000,24000
BHK2,FAMILY,1,SEMI_FURNISHED,BOTH,1000,10,2,E,5,0,3,CORPORATION,IH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220000,22000
BHK3,FAMILY,1,SEMI_FURNISHED,BOTH,1200,5,3,E,3,3,3,CORP_BORE,IF,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,200000,16000
BHK2,FAMILY,1,SEMI_FURNISHED,BOTH,600,6,1,E,1,0,2,CORPORATION,IF,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,95000,9500
BHK2,FAMILY,0,SEMI_FURNISHED,FOUR_WHEELER,1600,0,2,E,3,0,3,CORPORATION,AP,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,75000,19000
BHK2,FAMILY,1,SEMI_FURNISHED,TWO_WHEELER,700,3,2,E,2,3,3,CORP_BORE,IF,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,80000,17500
BHK2,FAMILY,1,SEMI_FURNISHED,TWO_WHEELER,640,3,2,E,2,3,3,CORPORATION,IF,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,100000,15000
BHK2,FAMILY,1,SEMI_FURNISHED,BOTH,1000,1,1,N,2,1,1,CORP_BORE,IF,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,120000,12000
BHK1,ANYONE,0,NOT_FURNISHED,TWO_WHEELER,400,1,1,N,0,1,1,CORPORATION,IF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40000,9000
BHK3,ANYONE,1,SEMI_FURNISHED,BOTH,1800,5,3,N,3,1,3,CORPORATION,AP,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,100000,20000
BHK1,ANYONE,0,SEMI_FURNISHED,TWO_WHEELER,600,6,1,S,1,3,3,CORP_BORE,IF,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,90000,9000
BHK2,FAMILY,0,SEMI_FURNISHED,NONE,1200,3,1,NE,2,2,2,CORP_BORE,IF,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,80000,16000
BHK2,ANYONE,1,SEMI_FURNISHED,BOTH,1200,1,2,E,4,1,4,CORP_BORE,AP,3,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,1,200000,23500
BHK3,ANYONE,1,SEMI_FURNISHED,BOTH,1200,5,2,N,9,0,2,CORP_BORE,IF,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100000,22000
BHK3,ANYONE,1,SEMI_FURNISHED,BOTH,1400,5,2,N,3,2,5,CORP_BORE,AP,2,0,0,0,1,0,0,1,0,1,1,1,1,0,1,1,1,0,0,1,150000,16000
BHK2,ANYONE,0,SEMI_FURNISHED,BOTH,1200,12,2,W,3,0,2,CORP_BORE,IF,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,160000,16000
BHK3,ANYONE,1,SEMI_FURNISHED,BOTH,1678,1,3,E,3,4,5,BOREWELL,AP,3,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,200000,34000
BHK2,ANYONE,0,FULLY_FURNISHED,BOTH,1100,0,2,E,2,3,4,CORP_BORE,AP,2,0,1,1,1,0,0,0,0,0,1,1,1,0,1,0,1,1,1,1,123000,23000
BHK2,FAMILY,1,SEMI_FURNISHED,TWO_WHEELER,800,5,2,N,2,1,2,CORP_BORE,AP,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,210000,21000
BHK2,FAMILY,1,SEMI_FURNISHED,TWO_WHEELER,1000,0,1,N,2,2,3,CORPORATION,IF,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,200000,10000
BHK3,ANYONE,1,SEMI_FURNISHED,FOUR_WHEELER,1700,8,3,S,4,1,2,CORP_BORE,AP,3,0,1,1,1,0,0,1,1,0,1,1,1,0,1,0,1,0,0,1,360000,42000
BHK1,FAMILY,0,SEMI_FURNISHED,TWO_WHEELER,800,8,2,N,1,0,1,CORPORATION,IF,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100000,9000
BHK2,ANYONE,0,SEMI_FURNISHED,TWO_WHEELER,600,5,1,E,2,2,3,CORP_BORE,IF,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,60000,14000
BHK2,ANYONE,1,SEMI_FURNISHED,TWO_WHEELER,650,1,2,N,2,1,4,CORP_BORE,IF,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,70000,9000
BHK1,ANYONE,1,SEMI_FURNISHED,TWO_WHEELER,600,8,1,E,1,3,4,CORP_BORE,AP,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,75000,12500
BHK2,ANYONE,1,SEMI_FURNISHED,BOTH,1288,3,2,W,3,3,4,CORP_BORE,AP,2,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,125000,22000
BHK1,ANYONE,1,SEMI_FURNISHED,FOUR_WHEELER,600,5,1,N,2,1,2,CORP_BORE,IF,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,50000,12000
BHK2,FAMILY,0,FULLY_FURNISHED,BOTH,1100,4,2,E,7,1,3,CORP_BORE,AP,2,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,250000,33500
BHK1,ANYONE,0,SEMI_FURNISHED,TWO_WHEELER,750,10,1,E,1,2,3,CORPORATION,IF,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,80000,10500
BHK3,FAMILY,0,SEMI_FURNISHED,BOTH,1670,14,3,W,2,2,3,CORP_BORE,AP,2,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,200000,23000
BHK3,FAMILY,1,SEMI_FURNISHED,BOTH,1700,12,3,N,5,0,0,CORPORATION,IH,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,200000,23000
BHK2,FAMILY,0,SEMI_FURNISHED,BOTH,1000,2,2,N,2,1,1,CORP_BORE,IF,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,100000,18000
BHK4,FAMILY,1,SEMI_FURNISHED,BOTH,1500,3,4,S,4,1,3,CORP_BORE,IF,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,200000,23000
BHK1,ANYONE,1,NOT_FURNISHED,TWO_WHEELER,350,5,1,N,0,2,2,CORPORATION,IF,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,80000,8000
BHK3,ANYONE,1,SEMI_FURNISHED,BOTH,1727,10,3,E,3,1,4,CORPORATION,AP,3,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,100000,23500
BHK2,ANYONE,1,FULLY_FURNISHED,BOTH,1210,5,2,N,2,2,4,CORP_BORE,AP,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,230000,23000
BHK3,FAMILY,1,NOT_FURNISHED,TWO_WHEELER,950,35,2,E,0,1,2,CORPORATION,IF,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100000,20000
BHK2,FAMILY,0,FULLY_FURNISHED,BOTH,1757,2,3,E,2,4,4,CORP_BORE,AP,2,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1,150000,31000
BHK2,ANYONE,0,NOT_FURNISHED,TWO_WHEELER,450,10,1,W,0,1,2,CORPORATION,IF,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,50000,10000
BHK3,FAMILY,1,SEMI_FURNISHED,BOTH,1200,10,4,N,3,0,3,CORP_BORE,IH,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,1,250000,25000
BHK3,FAMILY,1,SEMI_FURNISHED,BOTH,1255,0,2,N,3,10,12,BOREWELL,AP,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,200000,20000
BHK2,FAMILY,1,SEMI_FURNISHED,BOTH,1030,4,2,N,2,3,4,CORP_BORE,AP,2,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,200000,20000
BHK2,FAMILY,1,SEMI_FURNISHED,TWO_WHEELER,800,0,2,E,2,3,4,CORP_BORE,IF,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,115000,15500
BHK2,FAMILY,0,SEMI_FURNISHED,TWO_WHEELER,700,2,1,N,2,0,2,CORP_BORE,IF,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,100000,9500
BHK3,FAMILY,1,SEMI_FURNISHED,BOTH,1800,0,3,E,3,13,15,BOREWELL,AP,2,0,1,1,1,1,0,1,0,0,1,1,1,1,1,0,1,0,1,1,210000,35000
BHK2,ANYONE,1,SEMI_FURNISHED,BOTH,1200,8,1,E,2,0,1,CORP_BORE,IH,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,150000,16500
RK1,ANYONE,1,NOT_FURNISHED,TWO_WHEELER,400,0,1,E,0,3,3,CORPORATION,IF,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,30000,9000
BHK2,FAMILY,1,SEMI_FURNISHED,TWO_WHEELER,1220,8,2,N,3,1,4,BOREWELL,AP,1,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,1,120000,22500
BHK2,FAMILY,0,SEMI_FURNISHED,BOTH,1285,13,1,NE,2,3,8,CORP_BORE,AP,0,1,1,1,1,0,0,1,1,0,1,0,1,1,0,0,1,0,0,0,350000,35000
BHK2,FAMILY,1,FULLY_FURNISHED,BOTH,1200,3,2,E,4,0,4,CORP_BORE,AP,1,0,0,0,1,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,135000,15000
BHK1,ANYONE,0,NOT_FURNISHED,BOTH,860,3,1,S,0,1,1,BOREWELL,IF,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,40000,11000
BHK2,FAMILY,0,SEMI_FURNISHED,TWO_WHEELER,800,10,2,NW,2,2,4,CORP_BORE,AP,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,50000,16000
BHK3,FAMILY,1,SEMI_FURNISHED,BOTH,1700,10,3,E,5,1,9,CORP_BORE,AP,2,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,250000,33000
BHK3,FAMILY,1,SEMI_FURNISHED,BOTH,1583,7,3,E,9,9,9,CORP_BORE,AP,4,0,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1,200000,36000
BHK3,ANYONE,0,SEMI_FURNISHED,BOTH,1400,10,2,E,3,2,3,CORP_BORE,AP,2,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,200000,30000
BHK3,ANYONE,0,SEMI_FURNISHED,BOTH,1300,5,2,E,3,0,2,CORP_BORE,IF,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,210000,21000
BHK3,FAMILY,1,SEMI_FURNISHED,BOTH,2100,6,3,E,3,5,10,CORP_BORE,AP,2,0,1,1,1,0,0,1,0,0,1,1,1,1,1,1,1,0,0,1,259000,37000
BHK1,ANYONE,1,NOT_FURNISHED,TWO_WHEELER,500,8,1,N,0,0,3,CORP_BORE,IF,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,120000,12000
BHK1,ANYONE,1,SEMI_FURNISHED,BOTH,450,5,1,E,1,2,4,BOREWELL,IF,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,30000,8500
BHK1,BACHELOR,1,NOT_FURNISHED,TWO_WHEELER,450,10,1,E,0,2,3,CORPORATION,IH,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,50000,12000
BHK2,FAMILY,1,SEMI_FURNISHED,BOTH,1000,0,2,E,2,5,13,BOREWELL,AP,1,0,1,1,1,0,0,1,0,1,1,0,1,1,1,0,1,0,0,1,150000,23000
BHK2,ANYONE,0,SEMI_FURNISHED,BOTH,1105,0,2,E,2,2,4,BOREWELL,AP,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,200000,20000
BHK2,ANYONE,0,NOT_FURNISHED,TWO_WHEELER,550,17,2,N,2,1,2,CORPORATION,IF,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,200000,12000
BHK2,FAMILY,1,SEMI_FURNISHED,BOTH,1150,5,2,E,5,1,3,CORP_BORE,AP,2,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,120000,20500
BHK3,FAMILY,1,SEMI_FURNISHED,BOTH,1455,1,2,W,4,2,14,BOREWELL,AP,1,0,1,1,1,0,0,1,0,1,1,1,1,1,1,0,1,0,1,1,250000,36000
BHK2,ANYONE,1,SEMI_FURNISHED,NONE,550,1,1,E,2,0,2,CORPORATION,IF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100000,13000
BHK2,FAMILY,1,SEMI_FURNISHED,BOTH,1200,0,2,E,2,2,3,CORP_BORE,IF,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,250000,25000
BHK2,FAMILY,1,SEMI_FURNISHED,TWO_WHEELER,600,5,2,N,1,1,1,CORPORATION,IF,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100000,10000
BHK2,ANYONE,1,SEMI_FURNISHED,TWO_WHEELER,750,7,1,W,2,2,2,CORP_BORE,IF,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,60000,16750
BHK2,ANYONE,1,SEMI_FURNISHED,BOTH,1200,0,2,E,2,3,3,CORP_BORE,IF,1,1,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,150000,30000
BHK1,ANYONE,1,SEMI_FURNISHED,TWO_WHEELER,850,0,1,E,2,1,2,BOREWELL,IF,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,100000,13500
BHK2,ANYONE,1,SEMI_FURNISHED,BOTH,800,1,1,S,2,1,3,CORPORATION,IF,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,50000,10000
BHK2,ANYONE,1,SEMI_FURNISHED,TWO_WHEELER,1000,10,2,SW,3,0,1,CORPORATION,IF,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,150000,25000
BHK2,ANYONE,0,SEMI_FURNISHED,TWO_WHEELER,800,10,2,E,2,0,2,CORPORATION,IF,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100000,9000
BHK2,FAMILY,1,SEMI_FURNISHED,TWO_WHEELER,1000,10,2,S,2,0,3,CORP_BORE,IF,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,150000,16000
BHK3,ANYONE,0,SEMI_FURNISHED,BOTH,1250,7,2,W,3,1,3,CORP_BORE,IF,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100000,20000
BHK2,FAMILY,1,SEMI_FURNISHED,BOTH,1215,0,2,E,5,4,14,CORPORATION,AP,2,0,1,1,1,1,0,0,0,0,1,1,1,1,1,0,1,0,0,1,200000,25000
BHK2,FAMILY,1,SEMI_FURNISHED,BOTH,1100,3,2,E,2,1,3,BOREWELL,IF,1,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,90000,16500
BHK2,FAMILY,1,SEMI_FURNISHED,BOTH,1100,9,2,N,2,2,3,CORPORATION,AP,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,185000,18500
BHK3,ANYONE,0,SEMI_FURNISHED,NONE,1000,0,2,E,3,1,3,CORP_BORE,IF,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,160000,16000
BHK2,ANYONE,0,SEMI_FURNISHED,TWO_WHEELER,600,10,2,W,2,2,4,CORP_BORE,IH,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100000,14000
BHK2,BACHELOR,1,SEMI_FURNISHED,BOTH,800,0,2,N,2,1,1,CORP_BORE,IF,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,150000,15000
BHK2,FAMILY,1,FULLY_FURNISHED,BOTH,1200,10,2,S,2,4,10,BOREWELL,AP,2,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,1,0,1,1,150000,30000
BHK2,ANYONE,0,SEMI_FURNISHED,BOTH,900,2,2,E,2,1,5,CORP_BORE,AP,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,250000,25000
BHK3,FAMILY,0,SEMI_FURNISHED,BOTH,1600,5,3,E,2,1,3,CORP_BORE,AP,2,0,0,1,1,0,0,0,0,1,1,1,1,0,0,1,1,0,0,1,250000,25000
BHK2,ANYONE,0,SEMI_FURNISHED,TWO_WHEELER,600,0,1,E,2,1,2,CORP_BORE,IF,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,60000,10000
BHK1,FAMILY,1,NOT_FURNISHED,TWO_WHEELER,300,20,1,SW,0,1,1,CORPORATION,IF,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,100000,10000
RK1,BACHELOR,1,FULLY_FURNISHED,TWO_WHEELER,375,5,1,W,3,2,2,CORPORATION,IF,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,65000,13500
BHK1,FAMILY,1,NOT_FURNISHED,BOTH,700,10,1,S,0,2,4,CORP_BORE,AP,2,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,50000,10000
BHK3,FAMILY,0,SEMI_FURNISHED,BOTH,1625,8,3,E,3,1,4,CORP_BORE,AP,2,0,1,0,1,0,0,1,1,1,1,1,1,0,1,0,1,0,1,0,150000,26000
BHK2,FAMILY,0,SEMI_FURNISHED,BOTH,750,10,2,E,2,0,1,CORPORATION,IH,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,100000,18000
BHK2,FAMILY,1,SEMI_FURNISHED,BOTH,1250,7,2,E,0,1,8,BOREWELL,AP,2,0,0,1,1,0,0,0,1,1,1,1,1,0,1,1,1,0,0,0,240000,24500
BHK3,ANYONE,1,SEMI_FURNISHED,BOTH,1675,8,3,W,3,8,8,CORP_BORE,AP,3,0,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,0,0,1,150000,23000
BHK2,BACHELOR,1,SEMI_FURNISHED,TWO_WHEELER,450,6,2,E,2,2,2,CORPORATION,IF,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,70000,10000
BHK3,ANYONE,1,SEMI_FURNISHED,FOUR_WHEELER,1550,12,3,N,4,2,5,BOREWELL,AP,3,0,1,1,1,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,150000,25000
BHK1,BACHELOR,0,SEMI_FURNISHED,TWO_WHEELER,850,0,1,E,1,2,3,CORPORATION,IF,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,150000,15000
BHK2,FAMILY,1,SEMI_FURNISHED,BOTH,1306,0,2,E,2,0,4,CORPORATION,AP,3,0,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,0,1,0,200000,25000
BHK2,FAMILY,0,SEMI_FURNISHED,FOUR_WHEELER,1200,3,2,E,3,3,4,CORP_BORE,AP,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,100000,20000
BHK2,FAMILY,1,SEMI_FURNISHED,TWO_WHEELER,700,18,2,N,0,0,2,CORPORATION,IF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100000,10000
BHK2,FAMILY,1,SEMI_FURNISHED,TWO_WHEELER,750,2,1,E,2,2,4,CORP_BORE,IF,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,100000,9000
BHK1,ANYONE,1,SEMI_FURNISHED,TWO_WHEELER,400,1,1,E,1,2,2,CORPORATION,IF,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,100000,15000
BHK2,ANYONE,1,SEMI_FURNISHED,TWO_WHEELER,600,3,1,S,2,1,3,CORP_BORE,IF,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,60000,8000
BHK3,FAMILY,1,SEMI_FURNISHED,BOTH,1500,30,2,W,4,1,2,CORPORATION,IF,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,250000,25000
BHK2,ANYONE,0,SEMI_FURNISHED,BOTH,1300,0,2,W,2,4,4,CORPORATION,AP,2,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,100000,16000
BHK2,ANYONE,1,SEMI_FURNISHED,NONE,500,10,1,E,2,2,2,CORP_BORE,IF,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,50000,12000
BHK2,FAMILY,1,SEMI_FURNISHED,TWO_WHEELER,780,10,2,W,2,1,1,CORPORATION,IH,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,150000,15000
BHK2,FAMILY,1,SEMI_FURNISHED,BOTH,1270,0,2,E,2,3,4,CORP_BORE,AP,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,250000,25000
BHK2,FAMILY,1,SEMI_FURNISHED,TWO_WHEELER,800,1,2,N,2,2,5,CORP_BORE,IF,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,200000,20000
BHK2,ANYONE,1,SEMI_FURNISHED,TWO_WHEELER,1200,10,2,E,4,2,2,CORP_BORE,IH,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,40000,16500
BHK2,FAMILY,1,SEMI_FURNISHED,TWO_WHEELER,700,6,2,E,2,2,2,BOREWELL,IF,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,100000,15000
BHK2,FAMILY,1,SEMI_FURNISHED,BOTH,1100,0,2,N,2,4,4,CORP_BORE,IF,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,200000,25000
BHK2,ANYONE,1,NOT_FURNISHED,BOTH,750,5,1,E,0,1,2,CORP_BORE,IH,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,120000,12000
BHK2,FAMILY,1,SEMI_FURNISHED,BOTH,1000,7,2,E,4,3,3,CORP_BORE,AP,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,175000,17500
BHK1,ANYONE,0,SEMI_FURNISHED,FOUR_WHEELER,550,1,1,N,2,3,4,BOREWELL,IF,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,45000,11500
BHK2,ANYONE,1,SEMI_FURNISHED,TWO_WHEELER,800,4,2,N,2,3,3,CORPORATION,IF,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,85000,12500
BHK2,ANYONE,0,SEMI_FURNISHED,BOTH,1050,11,2,E,0,1,4,CORP_BORE,AP,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,100000,14000
BHK2,FAMILY,0,SEMI_FURNISHED,TWO_WHEELER,350,1,2,W,2,1,3,CORPORATION,IH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100000,10000
BHK1,ANYONE,1,SEMI_FURNISHED,TWO_WHEELER,500,4,1,E,1,2,4,CORP_BORE,IF,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,55000,11000
BHK2,FAMILY,1,SEMI_FURNISHED,BOTH,1200,0,2,E,2,2,3,CORP_BORE,IF,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,160000,16000
